,time_period,repo_name,group,treatment_group,time_index,pr_opener,commits,issue_number,issue_comments
519,2020-01-01,twilio/twilio-python,Other_Uncooperative,13.0,11.0,7.0,39.0,31.0,41.0
520,2020-01-01,uktrade/directory-api-client,Other_Cooperative,15.0,11.0,13.0,24.0,0.0,0.0
521,2020-01-01,ultrabug/py3status,Other_Cooperative,9.0,11.0,28.0,71.0,51.0,81.0
522,2020-01-01,vega/ipyvega,Other_Cooperative,14.0,11.0,7.0,36.0,9.0,23.0
523,2020-01-01,vmware/pyvcloud,Other_Cooperative,8.0,11.0,21.0,39.0,31.0,49.0
524,2020-01-01,warner/magic-wormhole,Other_Uncooperative,12.0,11.0,3.0,9.0,21.0,33.0
525,2020-01-01,webrecorder/pywb,Other_Cooperative,11.0,11.0,21.0,25.0,33.0,68.0
526,2020-01-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,11.0,66.0,223.0,288.0,557.0
527,2020-01-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,11.0,8.0,9.0,26.0,33.0
528,2020-01-01,ypcrts/fqdn,Other_Uncooperative,14.0,11.0,0.0,3.0,1.0,1.0
529,2020-07-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,12.0,0.0,0.0,8.0,11.0
530,2020-07-01,CartoDB/carto-python,Other_Cooperative,12.0,12.0,0.0,1.0,1.0,1.0
531,2020-07-01,City-of-Helsinki/django-helusers,Other_Uncooperative,12.0,12.0,21.0,36.0,3.0,4.0
532,2020-07-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,12.0,1.0,5.0,0.0,0.0
533,2020-07-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,12.0,12.0,33.0,26.0,40.0
534,2020-07-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,12.0,0.0,4.0,0.0,0.0
535,2020-07-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,12.0,350.0,717.0,259.0,354.0
536,2020-07-01,Cornices/cornice,Other_Cooperative,16.0,12.0,5.0,8.0,0.0,0.0
537,2020-07-01,EpistasisLab/tpot,Other_Cooperative,14.0,12.0,5.0,5.0,57.0,122.0
538,2020-07-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,12.0,9.0,12.0,12.0,19.0
539,2020-07-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,12.0,97.0,514.0,172.0,299.0
540,2020-07-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,12.0,5.0,5.0,12.0,22.0
541,2020-07-01,MLBazaar/MLBlocks,Other_Uncooperative,14.0,12.0,2.0,14.0,0.0,0.0
542,2020-07-01,MisterWil/abodepy,Other_Cooperative,13.0,12.0,6.0,11.0,5.0,10.0
543,2020-07-01,MycroftAI/adapt,Other_Uncooperative,15.0,12.0,6.0,7.0,6.0,8.0
544,2020-07-01,Parsely/pykafka,Other_Cooperative,10.0,12.0,0.0,0.0,5.0,5.0
545,2020-07-01,RLBot/RLBot,Other_Cooperative,16.0,12.0,7.0,10.0,9.0,19.0
546,2020-07-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,12.0,0.0,0.0,10.0,35.0
547,2020-07-01,UMIACS/rgwadmin,Other_Cooperative,13.0,12.0,0.0,0.0,0.0,0.0
548,2020-07-01,WoLpH/python-utils,Other_Cooperative,16.0,12.0,1.0,1.0,0.0,0.0
549,2020-07-01,Z3Prover/z3,Other_Uncooperative,14.0,12.0,71.0,596.0,455.0,811.0
550,2020-07-01,aio-libs/aiorwlock,Other_Cooperative,14.0,12.0,4.0,26.0,1.0,1.0
551,2020-07-01,aio-libs/yarl,Other_Cooperative,13.0,12.0,47.0,124.0,79.0,157.0
552,2020-07-01,aiogram/aiogram,Other_Cooperative,13.0,12.0,59.0,62.0,71.0,85.0
553,2020-07-01,aiven/aiven-client,Other_Uncooperative,12.0,12.0,23.0,48.0,4.0,4.0
554,2020-07-01,alex-sherman/deco,Other_Cooperative,15.0,12.0,0.0,0.0,3.0,3.0
555,2020-07-01,angr/archinfo,Other_Cooperative,16.0,12.0,3.0,10.0,1.0,1.0
556,2020-07-01,ansible/ansible-runner,Other_Uncooperative,15.0,12.0,67.0,110.0,86.0,121.0
557,2020-07-01,arose/nglview,Other_Uncooperative,12.0,12.0,0.0,0.0,8.0,10.0
558,2020-07-01,arrow-py/arrow,Other_Cooperative,16.0,12.0,23.0,47.0,59.0,101.0
559,2020-07-01,astropy/regions,Other_Cooperative,11.0,12.0,6.0,11.0,4.0,4.0
560,2020-07-01,avast/yaramod,Other_Uncooperative,16.0,12.0,11.0,36.0,2.0,2.0
561,2020-07-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,12.0,13.0,24.0,20.0,20.0
562,2020-07-01,awslabs/aws-config-rdk,Other_Uncooperative,11.0,12.0,8.0,15.0,11.0,15.0
563,2020-07-01,beeware/toga,Other_Cooperative,15.0,12.0,127.0,280.0,144.0,232.0
564,2020-07-01,biolink/ontobio,Other_Uncooperative,14.0,12.0,10.0,24.0,10.0,18.0
565,2020-07-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,12.0,5.0,68.0,25.0,35.0
566,2020-07-01,boto/boto3,Other_Uncooperative,9.0,12.0,17.0,499.0,580.0,780.0
567,2020-07-01,boto/botocore,Other_Uncooperative,9.0,12.0,89.0,395.0,187.0,236.0
568,2020-07-01,box/box-python-sdk,Other_Uncooperative,14.0,12.0,5.0,11.0,20.0,20.0
569,2020-07-01,brainix/pottery,Other_Uncooperative,16.0,12.0,0.0,0.0,1.0,1.0
570,2020-07-01,browniebroke/deezer-python,Other_Uncooperative,16.0,12.0,89.0,297.0,7.0,9.0
571,2020-07-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,12.0,13.0,80.0,0.0,0.0
572,2020-07-01,cloudbase/PyMI,Other_Uncooperative,12.0,12.0,1.0,2.0,0.0,0.0
573,2020-07-01,cloudendpoints/endpoints-management-python,Other_Uncooperative,9.0,12.0,0.0,0.0,0.0,0.0
574,2020-07-01,codalab/codalab-worksheets,Other_Cooperative,16.0,12.0,312.0,762.0,191.0,271.0
575,2020-07-01,codecov/codecov-python,Other_Uncooperative,8.0,12.0,15.0,34.0,64.0,72.0
576,2020-07-01,conan-io/conan-package-tools,Other_Cooperative,11.0,12.0,17.0,32.0,15.0,23.0
577,2020-07-01,crate/crash,Other_Cooperative,14.0,12.0,8.0,13.0,8.0,14.0
578,2020-07-01,crate/crate-docs-theme,Other_Cooperative,14.0,12.0,14.0,48.0,8.0,13.0
579,2020-07-01,cyface/django-termsandconditions,Other_Uncooperative,12.0,12.0,17.0,48.0,11.0,16.0
580,2020-07-01,danieliu/play-scraper,Other_Uncooperative,11.0,12.0,0.0,0.0,7.0,8.0
581,2020-07-01,data61/anonlink,Other_Cooperative,14.0,12.0,7.0,32.0,1.0,1.0
582,2020-07-01,data61/clkhash,Other_Cooperative,14.0,12.0,2.0,16.0,6.0,7.0
583,2020-07-01,databricks/databricks-cli,Other_Cooperative,16.0,12.0,30.0,66.0,28.0,31.0
584,2020-07-01,debops/debops,Other_Cooperative,13.0,12.0,131.0,816.0,78.0,134.0
585,2020-07-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,12.0,0.0,42.0,13.0,13.0
586,2020-07-01,douban/pymesos,Other_Cooperative,8.0,12.0,0.0,0.0,1.0,1.0
587,2020-07-01,dulwich/dulwich,Other_Cooperative,16.0,12.0,10.0,14.0,17.0,25.0
588,2020-07-01,ecmwf/cfgrib,Other_Uncooperative,16.0,12.0,5.0,6.0,53.0,98.0
589,2020-07-01,emc-openstack/storops,Other_Cooperative,13.0,12.0,8.0,15.0,13.0,18.0
590,2020-07-01,encode/django-rest-framework,Other_Uncooperative,13.0,12.0,70.0,146.0,320.0,415.0
591,2020-07-01,ethereum/eth-tester,Other_Cooperative,13.0,12.0,2.0,5.0,5.0,7.0
592,2020-07-01,eventbrite/pysoa,Other_Uncooperative,12.0,12.0,4.0,12.0,0.0,0.0
593,2020-07-01,facebook/watchman,Other_Uncooperative,13.0,12.0,1.0,153.0,91.0,128.0
594,2020-07-01,fastai/fastai,Other_Uncooperative,11.0,12.0,162.0,661.0,456.0,679.0
595,2020-07-01,faucetsdn/chewie,Other_Uncooperative,16.0,12.0,5.0,23.0,0.0,0.0
596,2020-07-01,finos/perspective,Other_Cooperative,15.0,12.0,54.0,138.0,103.0,166.0
597,2020-07-01,fugue/credstash,Other_Uncooperative,12.0,12.0,0.0,0.0,1.0,1.0
598,2020-07-01,getlogbook/logbook,Other_Cooperative,11.0,12.0,1.0,1.0,0.0,0.0
599,2020-07-01,googleapis/python-bigquery,Other_Cooperative,15.0,12.0,115.0,303.0,167.0,314.0
600,2020-07-01,googleapis/python-datastore,Other_Uncooperative,15.0,12.0,37.0,78.0,24.0,44.0
601,2020-07-01,googleapis/python-speech,Other_Uncooperative,14.0,12.0,19.0,122.0,49.0,90.0
602,2020-07-01,googleapis/python-storage,Other_Uncooperative,15.0,12.0,54.0,104.0,86.0,138.0
603,2020-07-01,hardbyte/python-can,Other_Uncooperative,13.0,12.0,28.0,105.0,101.0,148.0
604,2020-07-01,holgern/beem,Other_Uncooperative,14.0,12.0,8.0,8.0,6.0,7.0
605,2020-07-01,honeycombio/libhoney-py,Other_Uncooperative,11.0,12.0,8.0,13.0,2.0,2.0
606,2020-07-01,hylang/hy,Other_Cooperative,16.0,12.0,14.0,36.0,28.0,48.0
607,2020-07-01,ibmdb/python-ibmdbsa,Other_Cooperative,11.0,12.0,0.0,3.0,22.0,34.0
608,2020-07-01,inspirehep/hepcrawl,Other_Cooperative,8.0,12.0,12.0,25.0,0.0,0.0
609,2020-07-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,12.0,7.0,37.0,5.0,5.0
610,2020-07-01,irods/python-irodsclient,Other_Cooperative,8.0,12.0,13.0,33.0,34.0,67.0
611,2020-07-01,jazzband/django-axes,Other_Uncooperative,14.0,12.0,30.0,106.0,66.0,145.0
612,2020-07-01,joke2k/faker,Other_Cooperative,13.0,12.0,88.0,260.0,95.0,127.0
613,2020-07-01,jupyter/nbgrader,Other_Cooperative,16.0,12.0,3.0,3.0,81.0,109.0
614,2020-07-01,kbandla/dpkt,Other_Cooperative,15.0,12.0,16.0,31.0,43.0,63.0
615,2020-07-01,keras-team/keras-preprocessing,Other_Cooperative,11.0,12.0,6.0,15.0,28.0,33.0
616,2020-07-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,12.0,26.0,30.0,31.0,35.0
617,2020-07-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,12.0,21.0,59.0,117.0,142.0
618,2020-07-01,marshmallow-code/webargs,Other_Uncooperative,14.0,12.0,27.0,53.0,36.0,49.0
619,2020-07-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,12.0,5.0,41.0,0.0,0.0
620,2020-07-01,matrix-org/matrix-python-sdk,Other_Cooperative,10.0,12.0,0.0,0.0,4.0,5.0
621,2020-07-01,maxcountryman/flask-login,Other_Uncooperative,14.0,12.0,7.0,9.0,41.0,53.0
622,2020-07-01,mayeut/pybase64,Other_Cooperative,13.0,12.0,9.0,40.0,4.0,8.0
623,2020-07-01,mikedh/trimesh,Other_Cooperative,12.0,12.0,54.0,95.0,279.0,415.0
624,2020-07-01,napalm-automation/napalm,Other_Cooperative,14.0,12.0,22.0,43.0,67.0,97.0
625,2020-07-01,niklasf/fishnet,Other_Uncooperative,15.0,12.0,7.0,7.0,30.0,55.0
626,2020-07-01,nteract/nteract,Other_Cooperative,16.0,12.0,17.0,38.0,146.0,227.0
627,2020-07-01,okpy/ok-client,Other_Uncooperative,13.0,12.0,0.0,1.0,6.0,8.0
628,2020-07-01,online-judge-tools/oj,Other_Uncooperative,15.0,12.0,5.0,5.0,2.0,2.0
629,2020-07-01,openshift/openshift-restclient-python,Other_Cooperative,12.0,12.0,3.0,7.0,74.0,133.0
630,2020-07-01,opentracing/opentracing-python,Other_Cooperative,10.0,12.0,2.0,6.0,2.0,2.0
631,2020-07-01,pallets/click,Other_Uncooperative,14.0,12.0,41.0,102.0,220.0,274.0
632,2020-07-01,pallets/flask,Other_Uncooperative,14.0,12.0,36.0,47.0,157.0,203.0
633,2020-07-01,pallets/itsdangerous,Other_Uncooperative,14.0,12.0,4.0,11.0,3.0,5.0
634,2020-07-01,pallets/jinja,Other_Uncooperative,14.0,12.0,4.0,11.0,90.0,129.0
635,2020-07-01,pallets/markupsafe,Other_Uncooperative,14.0,12.0,7.0,13.0,5.0,5.0
636,2020-07-01,pbs/pycaption,Other_Uncooperative,16.0,12.0,1.0,1.0,0.0,0.0
637,2020-07-01,postlund/pyatv,Other_Cooperative,14.0,12.0,57.0,126.0,193.0,579.0
638,2020-07-01,pyca/pynacl,Other_Cooperative,10.0,12.0,30.0,67.0,41.0,57.0
639,2020-07-01,pyproj4/pyproj,Other_Uncooperative,13.0,12.0,49.0,139.0,78.0,182.0
640,2020-07-01,python-gitlab/python-gitlab,Other_Uncooperative,16.0,12.0,39.0,95.0,101.0,123.0
641,2020-07-01,python-intelhex/intelhex,Other_Uncooperative,14.0,12.0,1.0,4.0,16.0,34.0
642,2020-07-01,python-poetry/poetry,Other_Cooperative,16.0,12.0,118.0,213.0,1829.0,3066.0
643,2020-07-01,python-trio/trio,Other_Cooperative,15.0,12.0,46.0,105.0,124.0,235.0
644,2020-07-01,python-trio/trustme,Other_Cooperative,14.0,12.0,7.0,10.0,4.0,5.0
645,2020-07-01,python-visualization/folium,Other_Uncooperative,14.0,12.0,12.0,39.0,119.0,166.0
646,2020-07-01,pyupio/safety,Other_Cooperative,14.0,12.0,10.0,12.0,9.0,11.0
647,2020-07-01,qiniu/python-sdk,Other_Uncooperative,8.0,12.0,11.0,23.0,33.0,44.0
648,2020-07-01,robinhood/faust,Other_Cooperative,13.0,12.0,5.0,5.0,131.0,161.0
649,2020-07-01,ros-infrastructure/rospkg,Other_Uncooperative,12.0,12.0,3.0,9.0,6.0,7.0
650,2020-07-01,rq/django-rq,Other_Cooperative,14.0,12.0,1.0,9.0,22.0,40.0
651,2020-07-01,saxix/django-admin-extra-urls,Other_Uncooperative,16.0,12.0,3.0,6.0,1.0,1.0
652,2020-07-01,secure-systems-lab/securesystemslib,Other_Cooperative,8.0,12.0,41.0,84.0,29.0,49.0
653,2020-07-01,signalfx/signalfx-python,Other_Uncooperative,13.0,12.0,7.0,12.0,3.0,4.0
654,2020-07-01,smartystreets/smartystreets-python-sdk,Other_Cooperative,16.0,12.0,1.0,2.0,7.0,12.0
655,2020-07-01,snakemake/snakemake,Other_Cooperative,16.0,12.0,125.0,349.0,322.0,652.0
656,2020-07-01,sphinx-contrib/openapi,Other_Cooperative,13.0,12.0,0.0,0.0,4.0,4.0
657,2020-07-01,spyder-ide/spyder-terminal,Other_Uncooperative,16.0,12.0,2.0,10.0,21.0,43.0
658,2020-07-01,sqreen/PyMiniRacer,Other_Uncooperative,14.0,12.0,0.0,0.0,2.0,2.0
659,2020-07-01,statsmodels/statsmodels,Other_Cooperative,11.0,12.0,165.0,357.0,492.0,978.0
660,2020-07-01,stefanfoulis/django-phonenumber-field,Other_Uncooperative,13.0,12.0,1.0,3.0,18.0,20.0
661,2020-07-01,sunscrapers/djoser,Other_Uncooperative,8.0,12.0,13.0,27.0,89.0,119.0
662,2020-07-01,tj-django/django-view-breadcrumbs,Other_Uncooperative,16.0,12.0,8.0,8.0,2.0,2.0
663,2020-07-01,tmux-python/libtmux,Other_Uncooperative,10.0,12.0,15.0,87.0,3.0,4.0
664,2020-07-01,trek10inc/awsume,Other_Uncooperative,14.0,12.0,8.0,9.0,17.0,25.0
665,2020-07-01,tsifrer/python-twitch-client,Other_Uncooperative,14.0,12.0,5.0,9.0,4.0,5.0
666,2020-07-01,twilio/twilio-python,Other_Uncooperative,13.0,12.0,12.0,56.0,35.0,46.0
667,2020-07-01,uktrade/directory-api-client,Other_Cooperative,15.0,12.0,6.0,14.0,0.0,0.0
668,2020-07-01,ultrabug/py3status,Other_Cooperative,9.0,12.0,32.0,83.0,56.0,113.0
669,2020-07-01,vega/ipyvega,Other_Cooperative,14.0,12.0,2.0,8.0,2.0,2.0
670,2020-07-01,vmware/pyvcloud,Other_Cooperative,8.0,12.0,30.0,69.0,26.0,42.0
671,2020-07-01,warner/magic-wormhole,Other_Uncooperative,12.0,12.0,0.0,0.0,18.0,19.0
672,2020-07-01,webrecorder/pywb,Other_Cooperative,11.0,12.0,13.0,23.0,34.0,55.0
673,2020-07-01,wemake-services/wemake-python-styleguide,Other_Cooperative,15.0,12.0,65.0,219.0,240.0,441.0
674,2020-07-01,wildfish/django-star-ratings,Other_Uncooperative,12.0,12.0,1.0,1.0,5.0,10.0
675,2020-07-01,ypcrts/fqdn,Other_Uncooperative,14.0,12.0,1.0,2.0,3.0,11.0
676,2021-01-01,Azure/azure-uamqp-python,Other_Uncooperative,16.0,13.0,2.0,10.0,7.0,21.0
677,2021-01-01,City-of-Helsinki/django-helusers,Other_Uncooperative,12.0,13.0,16.0,37.0,1.0,1.0
678,2021-01-01,ClearcodeHQ/mirakuru,Other_Cooperative,14.0,13.0,18.0,45.0,2.0,2.0
679,2021-01-01,ClearcodeHQ/pytest-postgresql,Other_Cooperative,14.0,13.0,54.0,136.0,30.0,43.0
680,2021-01-01,ClearcodeHQ/pytest-redis,Other_Cooperative,14.0,13.0,18.0,43.0,5.0,9.0
681,2021-01-01,Cog-Creators/Red-DiscordBot,Other_Uncooperative,13.0,13.0,314.0,682.0,210.0,265.0
682,2021-01-01,Cornices/cornice,Other_Cooperative,16.0,13.0,2.0,6.0,5.0,8.0
683,2021-01-01,EpistasisLab/tpot,Other_Cooperative,14.0,13.0,2.0,3.0,64.0,74.0
684,2021-01-01,Hipo/drf-extra-fields,Other_Cooperative,14.0,13.0,3.0,4.0,9.0,9.0
685,2021-01-01,HypothesisWorks/hypothesis,Other_Uncooperative,13.0,13.0,149.0,556.0,185.0,311.0
686,2021-01-01,MIT-LCP/wfdb-python,Other_Uncooperative,14.0,13.0,4.0,10.0,7.0,8.0
687,2021-01-01,MLBazaar/MLBlocks,Other_Uncooperative,14.0,13.0,2.0,6.0,0.0,0.0
688,2021-01-01,MisterWil/abodepy,Other_Cooperative,13.0,13.0,0.0,2.0,2.0,2.0
689,2021-01-01,MycroftAI/adapt,Other_Uncooperative,15.0,13.0,5.0,10.0,19.0,28.0
690,2021-01-01,Parsely/pykafka,Other_Cooperative,10.0,13.0,0.0,0.0,1.0,1.0
691,2021-01-01,RLBot/RLBot,Other_Cooperative,16.0,13.0,9.0,20.0,14.0,22.0
692,2021-01-01,Sung-Huan/ANNOgesic,Other_Uncooperative,13.0,13.0,0.0,3.0,2.0,3.0
693,2021-01-01,UMIACS/rgwadmin,Other_Cooperative,13.0,13.0,1.0,5.0,1.0,1.0
694,2021-01-01,WoLpH/python-utils,Other_Cooperative,16.0,13.0,1.0,1.0,8.0,16.0
695,2021-01-01,Z3Prover/z3,Other_Uncooperative,14.0,13.0,108.0,939.0,390.0,816.0
696,2021-01-01,aio-libs/aiorwlock,Other_Cooperative,14.0,13.0,3.0,5.0,0.0,0.0
697,2021-01-01,aio-libs/yarl,Other_Cooperative,13.0,13.0,18.0,39.0,13.0,18.0
698,2021-01-01,aiogram/aiogram,Other_Cooperative,13.0,13.0,50.0,55.0,76.0,104.0
699,2021-01-01,aiven/aiven-client,Other_Uncooperative,12.0,13.0,33.0,73.0,2.0,3.0
700,2021-01-01,alex-sherman/deco,Other_Cooperative,15.0,13.0,0.0,0.0,5.0,6.0
701,2021-01-01,angr/archinfo,Other_Cooperative,16.0,13.0,0.0,1.0,0.0,0.0
702,2021-01-01,ansible/ansible-runner,Other_Uncooperative,15.0,13.0,79.0,123.0,59.0,73.0
703,2021-01-01,arrow-py/arrow,Other_Cooperative,16.0,13.0,30.0,70.0,51.0,75.0
704,2021-01-01,astropy/regions,Other_Cooperative,11.0,13.0,50.0,143.0,15.0,25.0
705,2021-01-01,avast/yaramod,Other_Uncooperative,16.0,13.0,8.0,33.0,3.0,3.0
706,2021-01-01,aws/aws-encryption-sdk-python,Other_Uncooperative,15.0,13.0,10.0,36.0,8.0,10.0
707,2021-01-01,awslabs/aws-config-rdk,Other_Uncooperative,11.0,13.0,9.0,12.0,6.0,7.0
708,2021-01-01,beeware/toga,Other_Cooperative,15.0,13.0,41.0,96.0,84.0,129.0
709,2021-01-01,biolink/ontobio,Other_Uncooperative,14.0,13.0,33.0,68.0,25.0,38.0
710,2021-01-01,bitcraze/crazyflie-lib-python,Other_Cooperative,16.0,13.0,16.0,104.0,16.0,20.0
711,2021-01-01,boto/boto3,Other_Uncooperative,9.0,13.0,28.0,461.0,597.0,805.0
712,2021-01-01,boto/botocore,Other_Uncooperative,9.0,13.0,63.0,282.0,191.0,266.0
713,2021-01-01,box/box-python-sdk,Other_Uncooperative,14.0,13.0,5.0,14.0,26.0,40.0
714,2021-01-01,brainix/pottery,Other_Uncooperative,16.0,13.0,0.0,0.0,2.0,2.0
715,2021-01-01,browniebroke/deezer-python,Other_Uncooperative,16.0,13.0,6.0,27.0,3.0,5.0
716,2021-01-01,camptocamp/tilecloud-chain,Other_Uncooperative,14.0,13.0,71.0,212.0,0.0,0.0
717,2021-01-01,codalab/codalab-worksheets,Other_Cooperative,16.0,13.0,154.0,450.0,203.0,322.0
718,2021-01-01,conan-io/conan-package-tools,Other_Cooperative,11.0,13.0,6.0,13.0,20.0,29.0
719,2021-01-01,crate/crash,Other_Cooperative,14.0,13.0,7.0,16.0,0.0,0.0
720,2021-01-01,crate/crate-docs-theme,Other_Cooperative,14.0,13.0,32.0,100.0,24.0,64.0
721,2021-01-01,cyface/django-termsandconditions,Other_Uncooperative,12.0,13.0,16.0,41.0,3.0,3.0
722,2021-01-01,danieliu/play-scraper,Other_Uncooperative,11.0,13.0,0.0,0.0,3.0,3.0
723,2021-01-01,data61/anonlink,Other_Cooperative,14.0,13.0,1.0,6.0,0.0,0.0
724,2021-01-01,data61/clkhash,Other_Cooperative,14.0,13.0,5.0,16.0,0.0,0.0
725,2021-01-01,databricks/databricks-cli,Other_Cooperative,16.0,13.0,5.0,11.0,17.0,18.0
726,2021-01-01,debops/debops,Other_Cooperative,13.0,13.0,124.0,1018.0,61.0,140.0
727,2021-01-01,descarteslabs/descarteslabs-python,Other_Cooperative,14.0,13.0,4.0,78.0,1.0,1.0
728,2021-01-01,dulwich/dulwich,Other_Cooperative,16.0,13.0,26.0,57.0,22.0,31.0
729,2021-01-01,ecmwf/cfgrib,Other_Uncooperative,16.0,13.0,7.0,8.0,58.0,81.0
730,2021-01-01,emc-openstack/storops,Other_Cooperative,13.0,13.0,3.0,10.0,11.0,13.0
731,2021-01-01,encode/django-rest-framework,Other_Uncooperative,13.0,13.0,63.0,87.0,177.0,220.0
732,2021-01-01,ethereum/eth-tester,Other_Cooperative,13.0,13.0,1.0,5.0,0.0,0.0
733,2021-01-01,eventbrite/pysoa,Other_Uncooperative,12.0,13.0,1.0,2.0,0.0,0.0
734,2021-01-01,facebook/watchman,Other_Uncooperative,13.0,13.0,1.0,170.0,73.0,104.0
735,2021-01-01,fastai/fastai,Other_Uncooperative,11.0,13.0,120.0,276.0,256.0,400.0
736,2021-01-01,faucetsdn/beka,Other_Uncooperative,16.0,13.0,1.0,19.0,0.0,0.0
737,2021-01-01,faucetsdn/chewie,Other_Uncooperative,16.0,13.0,1.0,31.0,0.0,0.0
738,2021-01-01,finos/perspective,Other_Cooperative,15.0,13.0,60.0,187.0,80.0,126.0
739,2021-01-01,fugue/credstash,Other_Uncooperative,12.0,13.0,0.0,0.0,1.0,1.0
740,2021-01-01,getlogbook/logbook,Other_Cooperative,11.0,13.0,0.0,0.0,1.0,1.0
741,2021-01-01,googleapis/python-bigquery,Other_Cooperative,15.0,13.0,68.0,160.0,99.0,161.0
742,2021-01-01,googleapis/python-datastore,Other_Uncooperative,15.0,13.0,15.0,41.0,22.0,41.0
743,2021-01-01,googleapis/python-speech,Other_Uncooperative,14.0,13.0,31.0,68.0,37.0,61.0
744,2021-01-01,googleapis/python-storage,Other_Uncooperative,15.0,13.0,43.0,111.0,75.0,124.0
745,2021-01-01,hardbyte/python-can,Other_Uncooperative,13.0,13.0,60.0,156.0,146.0,215.0
746,2021-01-01,holgern/beem,Other_Uncooperative,14.0,13.0,9.0,10.0,5.0,5.0
747,2021-01-01,honeycombio/libhoney-py,Other_Uncooperative,11.0,13.0,3.0,6.0,0.0,0.0
748,2021-01-01,hylang/hy,Other_Cooperative,16.0,13.0,61.0,226.0,129.0,238.0
749,2021-01-01,ibmdb/python-ibmdbsa,Other_Cooperative,11.0,13.0,1.0,13.0,23.0,36.0
750,2021-01-01,inveniosoftware/invenio-communities,Other_Cooperative,14.0,13.0,46.0,131.0,17.0,18.0
751,2021-01-01,jazzband/django-axes,Other_Uncooperative,14.0,13.0,38.0,146.0,19.0,37.0
752,2021-01-01,joke2k/faker,Other_Cooperative,13.0,13.0,58.0,226.0,84.0,120.0
753,2021-01-01,jupyter/nbgrader,Other_Cooperative,16.0,13.0,16.0,47.0,74.0,104.0
754,2021-01-01,kbandla/dpkt,Other_Cooperative,15.0,13.0,46.0,76.0,41.0,64.0
755,2021-01-01,keras-team/keras-preprocessing,Other_Cooperative,11.0,13.0,3.0,6.0,14.0,25.0
756,2021-01-01,marcospereirampj/python-keycloak,Other_Uncooperative,16.0,13.0,12.0,15.0,64.0,74.0
757,2021-01-01,marshmallow-code/marshmallow,Other_Uncooperative,14.0,13.0,24.0,56.0,125.0,159.0
758,2021-01-01,marshmallow-code/webargs,Other_Uncooperative,14.0,13.0,15.0,33.0,23.0,31.0
759,2021-01-01,materialsvirtuallab/monty,Other_Uncooperative,14.0,13.0,14.0,77.0,2.0,2.0
760,2021-01-01,matrix-org/matrix-python-sdk,Other_Cooperative,10.0,13.0,0.0,0.0,3.0,3.0
761,2021-01-01,maxcountryman/flask-login,Other_Uncooperative,14.0,13.0,3.0,7.0,31.0,43.0
762,2021-01-01,mayeut/pybase64,Other_Cooperative,13.0,13.0,42.0,125.0,2.0,2.0
763,2021-01-01,mikedh/trimesh,Other_Cooperative,12.0,13.0,38.0,67.0,197.0,259.0
764,2021-01-01,napalm-automation/napalm,Other_Cooperative,14.0,13.0,24.0,37.0,66.0,137.0
765,2021-01-01,niklasf/fishnet,Other_Uncooperative,15.0,13.0,6.0,6.0,18.0,29.0
766,2021-01-01,nteract/nteract,Other_Cooperative,16.0,13.0,40.0,77.0,60.0,82.0
767,2021-01-01,okpy/ok-client,Other_Uncooperative,13.0,13.0,0.0,0.0,0.0,0.0
768,2021-01-01,online-judge-tools/oj,Other_Uncooperative,15.0,13.0,1.0,1.0,2.0,7.0
769,2021-01-01,openshift/openshift-restclient-python,Other_Cooperative,12.0,13.0,9.0,29.0,24.0,34.0
770,2021-01-01,opentracing/opentracing-python,Other_Cooperative,10.0,13.0,3.0,5.0,5.0,5.0
771,2021-01-01,pallets/click,Other_Uncooperative,14.0,13.0,79.0,170.0,201.0,256.0
772,2021-01-01,pallets/flask,Other_Uncooperative,14.0,13.0,89.0,205.0,243.0,358.0
773,2021-01-01,pallets/itsdangerous,Other_Uncooperative,14.0,13.0,20.0,45.0,7.0,7.0
774,2021-01-01,pallets/jinja,Other_Uncooperative,14.0,13.0,64.0,139.0,123.0,164.0
775,2021-01-01,pallets/markupsafe,Other_Uncooperative,14.0,13.0,33.0,75.0,20.0,70.0
776,2021-01-01,pbs/pycaption,Other_Uncooperative,16.0,13.0,4.0,38.0,4.0,4.0
777,2021-01-01,postlund/pyatv,Other_Cooperative,14.0,13.0,140.0,337.0,175.0,538.0
